colony,hive,cca,date,doy,adult_num,pupae_num,larvae_num,eggs_num,queen,hive_weight,honey_cells,honey_kg,pollen_cells,pollen_g,mites_per100,mites_num,disease
LSCFS_2015_1,B4,CCA8,2015-10-23,296,16658,8428,2924,1548,1,NA,113176,56.588,7052,1621.96,2.6,4331080,0
LSCFS_2015_1,B4,CCA9,2016-03-26,86,13081,14620,5676,6536,1,NA,88408,44.204,20296,4668.08,0,0,0
LSCFS_2015_1,B4,CCA10,2016-04-21,112,19565,19264,11352,8084,1,NA,97696,48.848,32852,7555.96,NA,NA,NA
LSCFS_2015_1,B7,CCA1,2015-05-05,125,4360,7740,2064,4816,1,NA,10320,5.16,1376,316.48,NA,NA,NA
LSCFS_2015_1,B7,CCA2,2015-05-31,151,14936,19608,7052,9632,1,NA,36464,18.232,2752,632.96,NA,NA,NA
LSCFS_2015_1,B7,CCA3,2015-06-24,175,22416,15480,5332,6536,1,NA,40592,20.296,2924,672.52,0.2,448320,1.00E+05
LSCFS_2015_1,B7,CCA4,2015-07-20,201,23758,13760,8256,8084,1,NA,56588,28.294,10836,2492.28,NA,NA,NA
LSCFS_2015_1,B7,CCA5,2015-08-12,224,26441,23048,9632,6192,1,NA,47300,23.65,9804,2254.92,0.5,1322050,50000
LSCFS_2015_1,B7,CCA6,2015-09-11,254,19397,11524,8428,8084,1,NA,64328,32.164,7568,1740.64,0.4,775880,0
LSCFS_2015_1,B7,CCA7,2015-10-07,280,14087,0,0,0,1,NA,58480,29.24,8772,2017.56,NA,NA,NA
LSCFS_2015_1,B7,CCA8,2015-10-23,296,8329,2752,1376,1892,1,NA,70176,35.088,7396,1701.08,1.3,1082770,1.00E+06
LSCFS_2015_1,B7,CCA9,2016-03-26,86,6540,5504,3268,3440,1,NA,25456,12.728,10320,2373.6,0,0,1550000
LSCFS_2015_1,B7,CCA10,2016-04-21,112,8385,2236,2064,4472,1,NA,60372,30.186,15996,3679.08,NA,NA,NA
LSCFS_2015_1,C2,CCA1,2015-05-05,125,4416,8256,5160,7740,1,NA,11868,5.934,1720,395.6,NA,NA,NA
LSCFS_2015_1,C2,CCA2,2015-05-31,151,13863,21156,8428,9976,1,NA,26832,13.416,4816,1107.68,NA,NA,NA
LSCFS_2015_1,C2,CCA3,2015-06-24,175,19341,14448,7568,4300,1,NA,47472,23.736,6880,1582.4,0,0,50000
LSCFS_2015_1,C2,CCA4,2015-07-20,201,18112,17028,8600,8256,1,NA,50568,25.284,14448,3323.04,NA,NA,NA
LSCFS_2015_1,C2,CCA5,2015-08-12,224,14199,19780,9632,5676,1,NA,45924,22.962,11352,2610.96,0.6,851940,0
LSCFS_2015_1,C2,CCA6,2015-09-11,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSCFS_2015_1,C2,CCA7,2015-10-07,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSCFS_2015_1,C2,CCA8,2015-10-23,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSCFS_2015_1,C2,CCA9,2016-03-26,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSCFS_2015_1,C2,CCA10,2016-04-21,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSCFS_2015_1,C7,CCA1,2015-05-05,125,4640,10836,4988,4128,1,NA,8256,4.128,1204,276.92,NA,NA,NA
LSCFS_2015_1,C7,CCA2,2015-05-31,151,13807,20468,8772,6536,1,NA,24252,12.126,3612,830.76,NA,NA,NA
LSCFS_2015_1,C7,CCA3,2015-06-24,175,16994,23736,7912,7912,1,NA,31820,15.91,7052,1621.96,0.3,509820,1.00E+05
LSCFS_2015_1,C7,CCA4,2015-07-20,201,22584,22704,11008,8944,1,NA,21844,10.922,10148,2334.04,NA,NA,NA
LSCFS_2015_1,C7,CCA5,2015-08-12,224,22863,24080,11696,8600,1,NA,12556,6.278,7912,1819.76,0.2,457260,1.00E+05
LSCFS_2015_1,C7,CCA6,2015-09-11,254,14199,15480,5676,5332,1,NA,11868,5.934,8256,1898.88,1.3,1845870,150000
LSCFS_2015_1,C7,CCA7,2015-10-07,280,9615,5676,0,2236,1,NA,22532,11.266,7396,1701.08,NA,NA,NA
LSCFS_2015_1,C7,CCA8,2015-10-23,296,9783,2924,688,344,1,NA,39388,19.694,6536,1503.28,4.5,4402350,1700000
LSCFS_2015_1,C7,CCA9,2016-03-26,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSCFS_2015_1,C7,CCA10,2016-04-21,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSCFS_2015_1,D1,CCA1,2015-05-05,125,4807,9976,4128,4988,1,NA,11352,5.676,2924,672.52,NA,NA,NA
LSCFS_2015_1,D1,CCA2,2015-05-31,151,13751,15652,8256,5332,1,NA,19608,9.804,2236,514.28,NA,NA,NA
LSCFS_2015_1,D1,CCA3,2015-06-24,175,20851,11180,3784,8944,1,NA,58824,29.412,4472,1028.56,0.5,1042550,1.00E+05
LSCFS_2015_1,D1,CCA4,2015-07-20,201,20963,12556,5504,8600,1,NA,63124,31.562,9976,2294.48,NA,NA,NA
LSCFS_2015_1,D1,CCA5,2015-08-12,224,19789,15308,5676,6192,1,NA,54696,27.348,14104,3243.92,2.4,4749360,350000
LSCFS_2015_1,D1,CCA6,2015-09-11,254,18000,10664,4988,5160,1,NA,52116,26.058,8600,1978,5.3,9540000,0
LSCFS_2015_1,D1,CCA7,2015-10-07,280,16546,6192,3096,1548,1,NA,68972,34.486,7052,1621.96,NA,NA,NA
LSCFS_2015_1,D1,CCA8,2015-10-23,296,17609,4988,1032,344,1,NA,75680,37.84,5160,1186.8,6.7,11798030,7150000
LSCFS_2015_1,D1,CCA9,2016-03-26,86,894,0,0,172,1,NA,34572,17.286,2924,672.52,0.4,35760,7200000
LSCFS_2015_1,D1,CCA10,2016-04-21,112,503,0,0,172,1,NA,34228,17.114,3956,909.88,NA,NA,NA
LSCFS_2015_1,D7,CCA1,2015-05-05,125,3689,7740,4128,4472,1,NA,10148,5.074,1720,395.6,NA,NA,NA
LSCFS_2015_1,D7,CCA2,2015-05-31,151,13696,22016,8772,6364,1,NA,17372,8.686,172,39.56,NA,NA,NA
LSCFS_2015_1,D7,CCA3,2015-06-24,175,19677,23736,6880,10148,1,NA,38012,19.006,1376,316.48,0.3,590310,1.00E+05
LSCFS_2015_1,D7,CCA4,2015-07-20,201,22807,21844,8084,9288,1,NA,56932,28.466,7224,1661.52,NA,NA,NA
LSCFS_2015_1,D7,CCA5,2015-08-12,224,23087,26832,11352,9976,1,NA,42484,21.242,15308,3520.84,0.3,692610,50000
LSCFS_2015_1,D7,CCA6,2015-09-11,254,20571,15308,6020,12900,1,NA,58308,29.154,9116,2096.68,0,0,0
LSCFS_2015_1,D7,CCA7,2015-10-07,280,21522,6020,2752,3956,1,NA,70864,35.432,6364,1463.72,NA,NA,NA
LSCFS_2015_1,D7,CCA8,2015-10-23,296,17385,8256,2236,344,1,NA,87032,43.516,3956,909.88,0.3,521550,0
LSCFS_2015_1,D7,CCA9,2016-03-26,86,15373,25628,9632,8944,1,NA,42484,21.242,14792,3402.16,0,0,1050000
LSCFS_2015_1,D7,CCA10,2016-04-21,112,13863,18748,0,0,1,NA,69832,34.916,19608,4509.84,NA,NA,NA
LSCFS_2015_1,E1,CCA1,2015-05-05,125,4863,12040,7740,4816,1,NA,9116,4.558,2236,514.28,NA,NA,NA
LSCFS_2015_1,E1,CCA2,2015-05-31,151,12801,19608,7224,6880,1,NA,41624,20.812,6536,1503.28,NA,NA,NA
LSCFS_2015_1,E1,CCA3,2015-06-24,175,16685,14620,6192,2580,1,NA,49708,24.854,7052,1621.96,0,0,250000
LSCFS_2015_1,E1,CCA4,2015-07-20,201,18838,11352,9632,2924,1,NA,55556,27.778,7224,1661.52,NA,NA,NA
LSCFS_2015_1,E1,CCA5,2015-08-12,224,14981,15308,6364,2580,1,NA,67424,33.712,5676,1305.48,0.6,898860,0
LSCFS_2015_1,E1,CCA6,2015-09-11,254,12578,2924,2580,2924,1,NA,63984,31.992,2752,632.96,0,0,0
LSCFS_2015_1,E1,CCA7,2015-10-07,280,11851,5160,3440,1204,1,NA,76368,38.184,2924,672.52,NA,NA,NA
LSCFS_2015_1,E1,CCA8,2015-10-23,296,9783,3784,2064,344,1,NA,94944,47.472,1892,435.16,0.8,782640,2550000
LSCFS_2015_1,E1,CCA9,2016-03-26,86,20571,17716,11696,6364,1,NA,48160,24.08,11524,2650.52,0,0,950000
LSCFS_2015_1,E1,CCA10,2016-04-21,112,36726,10664,13760,8084,1,NA,61404,30.702,18920,4351.6,NA,NA,NA
LSCFS_2015_1,E7,CCA1,2015-05-05,125,4472,11180,5332,4644,1,NA,9804,4.902,2236,514.28,NA,NA,NA
LSCFS_2015_1,E7,CCA2,2015-05-31,151,12689,19952,7568,6192,1,NA,26488,13.244,2408,553.84,NA,NA,NA
LSCFS_2015_1,E7,CCA3,2015-06-24,175,19397,22532,8600,4988,1,NA,26832,13.416,8944,2057.12,0,0,1.00E+05
LSCFS_2015_1,E7,CCA4,2015-07-20,201,26664,21156,7396,10320,1,NA,22016,11.008,13244,3046.12,NA,NA,NA
LSCFS_2015_1,E7,CCA5,2015-08-12,224,20851,19952,9288,7224,1,NA,35776,17.888,19264,4430.72,0,0,1.00E+05
LSCFS_2015_1,E7,CCA6,2015-09-11,254,12969,6192,1548,6192,1,NA,24596,12.298,9804,2254.92,0,0,0
LSCFS_2015_1,E7,CCA7,2015-10-07,280,14255,12040,3096,2580,1,NA,32336,16.168,9288,2136.24,NA,NA,NA
LSCFS_2015_1,E7,CCA8,2015-10-23,296,11627,3440,1204,688,1,NA,53148,26.574,7568,1740.64,1.8,2092860,5.00E+05
LSCFS_2015_1,E7,CCA9,2016-03-26,86,10565,14964,9288,5332,1,NA,23564,11.782,20124,4628.52,0,0,0
LSCFS_2015_1,E7,CCA10,2016-04-21,112,20739,7568,11180,4472,1,NA,56760,28.38,37324,8584.52,NA,NA,NA
LSCFS_2015_1,F2,CCA1,2015-05-05,125,4528,6708,4816,5848,1,NA,10836,5.418,1892,435.16,NA,NA,NA
LSCFS_2015_1,F2,CCA2,2015-05-31,151,12689,20296,6192,12384,1,NA,24596,12.298,344,79.12,NA,NA,NA
LSCFS_2015_1,F2,CCA3,2015-06-24,175,20683,9116,7224,8428,1,NA,45236,22.618,3268,751.64,0,0,50000
LSCFS_2015_1,F2,CCA4,2015-07-20,201,25994,20812,9804,6020,1,NA,46096,23.048,12556,2887.88,NA,NA,NA
LSCFS_2015_1,F2,CCA5,2015-08-12,224,19900,22704,10836,7912,1,NA,52976,26.488,6880,1582.4,5.6,11144000,1.00E+05
LSCFS_2015_1,F2,CCA6,2015-09-11,254,17944,11352,6020,8772,1,NA,58652,29.326,4128,949.44,1.6,2871040,50000
LSCFS_2015_1,F2,CCA7,2015-10-07,280,22584,3956,2752,1032,1,NA,69316,34.658,6536,1503.28,NA,NA,NA
LSCFS_2015_1,F2,CCA8,2015-10-23,296,12242,1892,2064,344,1,NA,74132,37.066,2752,632.96,9.7,11874740,3750000
LSCFS_2015_1,F2,CCA9,2016-03-26,86,6988,10836,4816,5848,1,NA,40420,20.21,6192,1424.16,0,0,750000
LSCFS_2015_1,F2,CCA10,2016-04-21,112,10397,17888,9288,12728,1,NA,56588,28.294,9288,2136.24,NA,NA,NA
LSCFS_2015_1,F4,CCA1,2015-05-05,125,4193,9116,4816,3268,1,NA,7224,3.612,1892,435.16,NA,NA,NA
LSCFS_2015_1,F4,CCA2,2015-05-31,151,12633,17372,8256,12212,1,NA,11524,5.762,5848,1345.04,NA,NA,NA
LSCFS_2015_1,F4,CCA3,2015-06-24,175,23590,26316,6708,14964,1,NA,23392,11.696,6708,1542.84,0.3,707700,50000
LSCFS_2015_1,F4,CCA4,2015-07-20,201,30633,23048,13244,7912,1,NA,14620,7.31,15136,3481.28,NA,NA,NA
LSCFS_2015_1,F4,CCA5,2015-08-12,224,28956,24080,14104,8256,1,NA,28208,14.104,25800,5934,0,0,0
LSCFS_2015_1,F4,CCA6,2015-09-11,254,31192,14792,1720,0,1,NA,58996,29.498,13416,3085.68,0.4,1247680,0
LSCFS_2015_1,F4,CCA7,2015-10-07,280,29348,10664,3096,3096,1,NA,52804,26.402,10836,2492.28,NA,NA,NA
LSCFS_2015_1,F4,CCA8,2015-10-23,296,18503,5848,1548,2236,1,NA,62780,31.39,7396,1701.08,3.6,6661080,350000
LSCFS_2015_1,F4,CCA9,2016-03-26,86,22360,20124,9976,5160,1,NA,43516,21.758,41796,9613.08,0.4,894400,150000
LSCFS_2015_1,F4,CCA10,2016-04-21,112,9224,8600,0,0,0,NA,84624,42.312,29928,6883.44,NA,NA,NA
LSCFS_2015_1,G1,CCA1,2015-05-05,125,8106,11868,5504,4988,1,NA,20812,10.406,1032,237.36,NA,NA,NA
LSCFS_2015_1,G1,CCA2,2015-05-31,151,12242,20640,6536,7224,1,NA,49708,24.854,6020,1384.6,NA,NA,NA
LSCFS_2015_1,G1,CCA3,2015-06-24,175,22584,10320,344,2924,1,NA,50740,25.37,13244,3046.12,0.3,677520,50000
LSCFS_2015_1,G1,CCA4,2015-07-20,201,14031,2752,0,0,1,NA,49192,24.596,9976,2294.48,NA,NA,NA
LSCFS_2015_1,G1,CCA5,2015-08-12,224,10230,0,0,0,0,NA,64844,32.422,12212,2808.76,0.7,716100,50000
LSCFS_2015_1,G1,CCA6,2015-09-11,254,7379,11180,3612,3440,1,NA,61404,30.702,5160,1186.8,3.2,2361280,150000
LSCFS_2015_1,G1,CCA7,2015-10-07,280,8497,5332,860,2236,1,NA,32164,16.082,3268,751.64,NA,NA,NA
LSCFS_2015_1,G1,CCA8,2015-10-23,296,5590,4472,1376,172,1,NA,43344,21.672,1032,237.36,1.5,838500,10700000
LSCFS_2015_1,G1,CCA9,2016-03-26,86,7770,13244,10148,6536,1,NA,24080,12.04,3784,870.32,NA,NA,5.00E+05
LSCFS_2015_1,G1,CCA10,2016-04-21,112,16088,11008,14792,7568,1,NA,53148,26.574,13072,3006.56,NA,NA,NA
LSCFS_2015_1,G8,CCA1,2015-05-05,125,3913,10320,4300,3784,1,NA,7396,3.698,2924,672.52,NA,NA,NA
LSCFS_2015_1,G8,CCA2,2015-05-31,151,17739,20468,7912,8256,1,NA,19780,9.89,4472,1028.56,NA,NA,NA
LSCFS_2015_1,G8,CCA3,2015-06-24,175,20571,20640,7568,6880,1,NA,30272,15.136,13244,3046.12,0.2,411420,1950000
LSCFS_2015_1,G8,CCA4,2015-07-20,201,23925,20984,4988,4988,1,NA,21328,10.664,10836,2492.28,NA,NA,NA
LSCFS_2015_1,G8,CCA5,2015-08-12,224,20683,19436,12212,4128,1,NA,40076,20.038,11696,2690.08,0,0,1.00E+05
LSCFS_2015_1,G8,CCA6,2015-09-11,254,17832,16512,9288,6020,1,NA,42484,21.242,7740,1780.2,0.4,713280,550000
LSCFS_2015_1,G8,CCA7,2015-10-07,280,23422,6364,6020,1548,1,NA,38184,19.092,12728,2927.44,NA,NA,NA
LSCFS_2015_1,G8,CCA8,2015-10-23,296,13751,4472,0,0,0,NA,54352,27.176,8084,1859.32,1.6,2200160,0
LSCFS_2015_1,G8,CCA9,2016-03-26,86,23310,19608,11352,860,1,NA,46784,23.392,25628,5894.44,0,0,4200000
LSCFS_2015_1,G8,CCA10,2016-04-21,112,11907,0,0,172,1,NA,31132,15.566,22532,5182.36,NA,NA,NA
LSCFS_2015_1,H1,CCA1,2015-05-05,125,5422,11868,4472,6708,1,NA,11008,5.504,3096,712.08,NA,NA,NA
LSCFS_2015_1,H1,CCA2,2015-05-31,151,11739,23564,8428,8256,1,NA,32164,16.082,10320,2373.6,NA,NA,NA
LSCFS_2015_1,H1,CCA3,2015-06-24,175,24876,21500,4128,4816,1,NA,77228,38.614,8256,1898.88,0,0,1.00E+05
LSCFS_2015_1,H1,CCA4,2015-07-20,201,32757,20296,7912,5332,1,NA,61576,30.788,14964,3441.72,NA,NA,NA
LSCFS_2015_1,H1,CCA5,2015-08-12,224,24931,23564,10492,8600,1,NA,64672,32.336,10320,2373.6,1,2493100,50000
LSCFS_2015_1,H1,CCA6,2015-09-11,254,24708,8428,3268,4644,1,NA,73272,36.636,10492,2413.16,1.8,4447440,2.00E+05
LSCFS_2015_1,H1,CCA7,2015-10-07,280,27279,5676,2408,516,1,NA,95460,47.73,10836,2492.28,NA,NA,NA
LSCFS_2015_1,H1,CCA8,2015-10-23,296,23143,3268,1720,516,0,NA,101480,50.74,9116,2096.68,10.8,24994440,1300000
LSCFS_2015_1,H1,CCA9,2016-03-26,86,10621,13932,8084,4644,1,NA,49880,24.94,12384,2848.32,0.3,318630,1400000
LSCFS_2015_1,H1,CCA10,2016-04-21,112,14310,8944,11180,4644,1,NA,37840,18.92,12900,2967,NA,NA,NA
LSCFS_2015_1,H6,CCA1,2015-05-05,125,8161,9460,6364,3784,1,NA,19264,9.632,3784,870.32,NA,NA,NA
LSCFS_2015_1,H6,CCA2,2015-05-31,151,11348,18748,5504,5504,1,NA,53148,26.574,9804,2254.92,NA,NA,NA
LSCFS_2015_1,H6,CCA3,2015-06-24,175,24428,17716,4472,8944,1,NA,96492,48.246,15652,3599.96,0.2,488560,50000
LSCFS_2015_1,H6,CCA4,2015-07-20,201,29627,25112,5332,7052,1,NA,87892,43.946,25800,5934,NA,NA,NA
LSCFS_2015_1,H6,CCA5,2015-08-12,224,29068,14964,0,0,1,NA,68456,34.228,18060,4153.8,1.6,4650880,50000
LSCFS_2015_1,H6,CCA6,2015-09-11,254,16994,9976,5332,7224,1,NA,59684,29.842,25112,5775.76,25.6,43504640,1150000
LSCFS_2015_1,H6,CCA7,2015-10-07,280,10062,4816,6192,2408,1,NA,38700,19.35,19264,4430.72,NA,NA,NA
LSCFS_2015_1,H6,CCA8,2015-10-23,296,8888,7568,1204,1720,1,NA,54180,27.09,11868,2729.64,3.1,2755280,2250000
LSCFS_2015_1,H6,CCA9,2016-03-26,86,6149,8944,6880,2064,1,NA,22876,11.438,9116,2096.68,0,0,0
LSCFS_2015_1,H6,CCA10,2016-04-21,112,7826,6364,6364,6536,1,NA,14620,7.31,10836,2492.28,NA,NA,NA
LSCFS_2015_1,I6,CCA1,2015-05-05,125,3466,10492,3612,1892,1,NA,9632,4.816,1376,316.48,NA,NA,NA
LSCFS_2015_1,I6,CCA2,2015-05-31,151,10845,15308,5160,6536,1,NA,12040,6.02,2580,593.4,NA,NA,NA
LSCFS_2015_1,I6,CCA3,2015-06-24,175,13081,20812,7052,8600,1,NA,28724,14.362,6708,1542.84,0.6,784860,1250000
LSCFS_2015_1,I6,CCA4,2015-07-20,201,19006,19436,9288,4816,1,NA,34744,17.372,7568,1740.64,NA,NA,NA
LSCFS_2015_1,I6,CCA5,2015-08-12,224,15149,19436,12556,6536,1,NA,29068,14.534,10664,2452.72,0,0,0
LSCFS_2015_1,I6,CCA6,2015-09-11,254,10677,11180,10492,5848,1,NA,27864,13.932,8600,1978,0.2,213540,50000
LSCFS_2015_1,I6,CCA7,2015-10-07,280,9950,4472,3612,3784,1,NA,45064,22.532,3784,870.32,NA,NA,NA
LSCFS_2015_1,I6,CCA8,2015-10-23,296,11739,6020,2236,516,1,NA,58136,29.068,2924,672.52,0.3,352170,2150000
LSCFS_2015_1,I6,CCA9,2016-03-26,86,14478,23564,13416,7052,1,NA,21328,10.664,16340,3758.2,0,0,50000
LSCFS_2015_1,I6,CCA10,2016-04-21,112,20795,14964,11868,4128,1,NA,44548,22.274,19952,4588.96,NA,NA,NA
LSCFS_2015_1,I8,CCA1,2015-05-05,125,4360,9804,5504,3956,1,NA,6880,3.44,1548,356.04,NA,NA,NA
LSCFS_2015_1,I8,CCA2,2015-05-31,151,9782,22016,7912,7740,1,NA,32852,16.426,6020,1384.6,NA,NA,NA
LSCFS_2015_1,I8,CCA3,2015-06-24,175,19565,21156,11696,6020,1,NA,43000,21.5,7568,1740.64,0.2,391300,2.00E+05
LSCFS_2015_1,I8,CCA4,2015-07-20,201,24261,23048,10492,5676,1,NA,37496,18.748,17888,4114.24,NA,NA,NA
LSCFS_2015_1,I8,CCA5,2015-08-12,224,22472,19264,10664,5332,1,NA,37324,18.662,19092,4391.16,0.3,674160,50000
LSCFS_2015_1,I8,CCA6,2015-09-11,254,11739,13244,7052,3612,1,NA,50912,25.456,12556,2887.88,0.5,586950,50000
LSCFS_2015_1,I8,CCA7,2015-10-07,280,12689,6192,5332,2580,1,NA,61748,30.874,6880,1582.4,NA,NA,NA
LSCFS_2015_1,I8,CCA8,2015-10-23,296,10509,6364,2408,516,1,NA,72584,36.292,10836,2492.28,0,0,3150000
LSCFS_2015_1,I8,CCA9,2016-03-26,86,18112,22188,10836,4988,1,NA,25112,12.556,40076,9217.48,2.2,3984640,1200000
LSCFS_2015_1,I8,CCA10,2016-04-21,112,13304,7568,0,0,1,NA,43344,21.672,30272,6962.56,NA,NA,NA
LSCFS_2015_1,J6,CCA1,2015-05-05,125,5478,3784,5504,4128,1,NA,11352,5.676,3096,712.08,NA,NA,NA
LSCFS_2015_1,J6,CCA2,2015-05-31,151,10789,15308,9116,5504,1,NA,26488,13.244,3268,751.64,NA,NA,NA
LSCFS_2015_1,J6,CCA3,2015-06-24,175,15540,16512,8256,6708,1,NA,73444,36.722,2236,514.28,0.2,310800,0
LSCFS_2015_1,J6,CCA4,2015-07-20,201,19565,11868,6364,9460,1,NA,78260,39.13,5332,1226.36,NA,NA,NA
LSCFS_2015_1,J6,CCA5,2015-08-12,224,18168,20124,10492,4128,1,NA,73444,36.722,9804,2254.92,0.6,1090080,2600000
LSCFS_2015_1,J6,CCA6,2015-09-11,254,21969,6708,688,4644,1,NA,67252,33.626,3268,751.64,0,0,0
LSCFS_2015_1,J6,CCA7,2015-10-07,280,21186,10664,2924,1892,1,NA,81528,40.764,5160,1186.8,NA,NA,NA
LSCFS_2015_1,J6,CCA8,2015-10-23,296,21522,7568,1032,516,1,NA,100104,50.052,4816,1107.68,0.8,1721760,0
LSCFS_2015_1,J6,CCA9,2016-03-26,86,11851,17200,12040,7224,1,NA,44376,22.188,12728,2927.44,0,0,50000
LSCFS_2015_1,J6,CCA10,2016-04-21,112,15205,15308,8600,7052,1,NA,76712,38.356,20640,4747.2,NA,NA,NA
LSCFS_2015_1,J7,CCA1,2015-05-05,125,4248,8600,3096,5160,1,NA,9116,4.558,2408,553.84,NA,NA,NA
LSCFS_2015_1,J7,CCA2,2015-05-31,151,10789,17028,8428,7224,1,NA,37668,18.834,3784,870.32,NA,NA,NA
LSCFS_2015_1,J7,CCA3,2015-06-24,175,18894,12040,1892,2924,1,NA,79980,39.99,6536,1503.28,0,0,0
LSCFS_2015_1,J7,CCA4,2015-07-20,201,25043,12728,5676,4128,1,NA,75508,37.754,15308,3520.84,NA,NA,NA
LSCFS_2015_1,J7,CCA5,2015-08-12,224,23031,13588,3784,6536,1,NA,87204,43.602,19780,4549.4,0,0,0
LSCFS_2015_1,J7,CCA6,2015-09-11,254,22751,7396,4644,5160,1,NA,84108,42.054,9460,2175.8,0,0,50000
LSCFS_2015_1,J7,CCA7,2015-10-07,280,19845,5676,4300,1720,1,NA,92536,46.268,9804,2254.92,NA,NA,NA
LSCFS_2015_1,J7,CCA8,2015-10-23,296,23254,4300,172,3612,1,NA,100448,50.224,11180,2571.4,6.7,15580180,1100000
LSCFS_2015_1,J7,CCA9,2016-03-26,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSCFS_2015_1,J7,CCA10,2016-04-21,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSCFS_2015_1,K2,CCA1,2015-05-05,125,7323,6364,3956,7396,1,NA,20640,10.32,2064,474.72,NA,NA,NA
LSCFS_2015_1,K2,CCA2,2015-05-31,151,10006,18232,9116,6364,1,NA,62092,31.046,3440,791.2,NA,NA,NA
LSCFS_2015_1,K2,CCA3,2015-06-24,175,25155,23736,6880,6364,1,NA,67424,33.712,6880,1582.4,0.6,1509300,50000
LSCFS_2015_1,K2,CCA4,2015-07-20,201,23646,15652,7568,5160,1,NA,77744,38.872,12212,2808.76,NA,NA,NA
LSCFS_2015_1,K2,CCA5,2015-08-12,224,15540,22188,7568,5504,1,NA,69832,34.916,18232,4193.36,0,0,50000
LSCFS_2015_1,K2,CCA6,2015-09-11,254,15987,11696,5332,4472,1,NA,72756,36.378,11868,2729.64,1.1,1758570,0
LSCFS_2015_1,K2,CCA7,2015-10-07,280,14310,6708,2752,1376,1,NA,76024,38.012,7224,1661.52,NA,NA,NA
LSCFS_2015_1,K2,CCA8,2015-10-23,296,14758,5332,2580,1032,1,NA,90128,45.064,4988,1147.24,3.8,5608040,1300000
LSCFS_2015_1,K2,CCA9,2016-03-26,86,7826,14964,10836,3096,1,NA,42484,21.242,13072,3006.56,0,0,0
LSCFS_2015_1,K2,CCA10,2016-04-21,112,22416,14620,13932,8600,1,NA,64328,32.164,24080,5538.4,NA,NA,NA
LSCFS_2015_1,K8,CCA1,2015-05-05,125,4584,12212,4300,3268,1,NA,8084,4.042,2408,553.84,NA,NA,NA
LSCFS_2015_1,K8,CCA2,2015-05-31,151,21156,19780,10320,6708,1,NA,21156,10.578,6708,1542.84,NA,NA,NA
LSCFS_2015_1,K8,CCA3,2015-06-24,175,21298,16684,8772,5676,1,NA,37840,18.92,8600,1978,0,0,0
LSCFS_2015_1,K8,CCA4,2015-07-20,201,19900,18232,7396,5848,1,NA,40076,20.038,13072,3006.56,NA,NA,NA
LSCFS_2015_1,K8,CCA5,2015-08-12,224,14310,21844,8772,6708,1,NA,35432,17.716,16856,3876.88,0.5,715500,50000
LSCFS_2015_1,K8,CCA6,2015-09-11,254,12578,12728,7912,3612,1,NA,36464,18.232,7052,1621.96,0.9,1132020,50000
LSCFS_2015_1,K8,CCA7,2015-10-07,280,12019,4816,1892,2064,1,NA,46268,23.134,5504,1265.92,NA,NA,NA
LSCFS_2015_1,K8,CCA8,2015-10-23,296,9112,3784,0,516,1,NA,51600,25.8,4300,989,0.8,728960,3750000
LSCFS_2015_1,K8,CCA9,2016-03-26,86,10845,15480,6708,2236,1,NA,22188,11.094,23048,5301.04,0,0,0
LSCFS_2015_1,K8,CCA10,2016-04-21,112,16714,0,0,0,0,NA,36636,18.318,17544,4035.12,NA,NA,NA
LSCFS_2015_1,L1,CCA1,2015-05-05,125,5087,11696,5332,3268,1,NA,10148,5.074,688,158.24,NA,NA,NA
LSCFS_2015_1,L1,CCA2,2015-05-31,151,9950,20640,7396,8426,1,NA,13588,6.794,12728,2927.44,NA,NA,NA
LSCFS_2015_1,L1,CCA3,2015-06-24,175,15932,12556,2924,7396,1,NA,64156,32.078,8600,1978,0,0,0
LSCFS_2015_1,L1,CCA4,2015-07-20,201,20124,14104,9288,5160,1,NA,56416,28.208,11524,2650.52,NA,NA,NA
LSCFS_2015_1,L1,CCA5,2015-08-12,224,19397,19264,9116,10836,1,NA,52632,26.316,5676,1305.48,1,1939700,1.00E+05
LSCFS_2015_1,L1,CCA6,2015-09-11,254,22360,7052,344,3612,1,NA,52632,26.316,11180,2571.4,0,0,50000
LSCFS_2015_1,L1,CCA7,2015-10-07,280,18727,8428,2752,2580,1,NA,66220,33.11,9460,2175.8,NA,NA,NA
LSCFS_2015_1,L1,CCA8,2015-10-23,296,19286,4988,2064,0,1,NA,76024,38.012,15480,3560.4,0,0,1450000
LSCFS_2015_1,L1,CCA9,2016-03-26,86,15149,19092,9804,5504,1,NA,42140,21.07,27520,6329.6,0,0,1200000
