study,colony,cca,date,doy,adult.num,pupae.num,larvae.num,eggs.num,queen,honey.cells,honey.kg,pollen.cells,pollen.g
LSCFS_2016_1,E6,CCA5,9/26/2016,270,13348,0,0,0,0,13697,6.8485,9528,2191.44
LSCFS_2016_1,E6,CCA6,10/18/2016,292,6825,8337,1390,397,1,19652,9.826,3573,821.79
LSCFS_2016_1,E6,CCA7,3/7/2017,66,13409,22034,8734,2382,1,6551,3.2755,4169,958.87
LSCFS_2016_1,E6,CCA8,4/13/2017,103,26455,28584,12903,1588,1,7543,3.7715,17270,3972.1
LSCFS_2016_1,F4,CCA1,6/16/2016,168,6946,14094,6948,10719,1,1390,0.695,1985,456.55
LSCFS_2016_1,F4,CCA2,7/7/2016,189,11114,18858,6551,6948,1,7940,3.97,10918,2511.14
LSCFS_2016_1,F4,CCA3,7/25/2016,207,15160,17071,7345,3772,1,6749,3.3745,9528,2191.44
LSCFS_2016_1,F4,CCA4,8/26/2016,239,16308,16079,6749,7543,1,20644,10.322,5558,1278.34
LSCFS_2016_1,F4,CCA5,9/28/2016,272,7188,9131,7742,6154,1,15880,7.94,3970,913.1
LSCFS_2016_1,F4,CCA6,10/17/2016,291,10691,10521,8337,993,1,15880,7.94,8734,2008.82
LSCFS_2016_1,F4,CCA7,3/9/2017,68,12020,13101,5955,5360,1,21438,10.719,14689,3378.47
LSCFS_2016_1,F4,CCA8,4/12/2017,102,13650,13697,8337,4367,1,11910,5.955,24614,5661.22
LSCFS_2016_1,F7,CCA1,6/6/2016,158,5798,16674,8139,7146,1,0,0,1588,365.24
LSCFS_2016_1,F7,CCA2,7/7/2016,189,14738,22629,7742,3375,1,5558,2.779,5955,1369.65
LSCFS_2016_1,F7,CCA3,7/25/2016,207,17939,20247,9528,4764,1,3573,1.7865,10322,2374.06
LSCFS_2016_1,F7,CCA4,8/26/2016,239,19026,18858,10322,3970,1,4169,2.0845,6154,1415.42
LSCFS_2016_1,F7,CCA5,9/28/2016,272,10026,7742,4764,5955,1,794,0.397,6948,1598.04
LSCFS_2016_1,F7,CCA6,10/17/2016,291,9302,8536,1985,1985,1,4367,2.1835,6154,1415.42
LSCFS_2016_1,F7,CCA7,3/9/2017,68,12624,16476,8337,3573,1,0,0,8139,1871.97
LSCFS_2016_1,F7,CCA8,4/12/2017,102,27059,20247,0,0,0,199,0.0995,6749,1552.27
LSCFS_2016_1,G6,CCA1,6/8/2016,160,10389,15682,7543,5161,1,3375,1.6875,2978,684.94
LSCFS_2016_1,G6,CCA2,7/7/2016,189,10630,12307,9131,2184,1,21438,10.719,7940,1826.2
LSCFS_2016_1,G6,CCA3,7/28/2016,210,13892,11315,6551,1985,1,29974,14.987,14491,3332.93
LSCFS_2016_1,G6,CCA4,8/24/2016,237,3926,10322,6551,1191,1,35135,17.5675,9727,2237.21
LSCFS_2016_1,G6,CCA5,9/26/2016,270,2114,596,6749,1390,1,35135,17.5675,10719,2465.37
LSCFS_2016_1,G6,CCA6,10/19/2016,293,1631,2184,1191,199,1,35135,17.5675,7146,1643.58
LSCFS_2016_1,G6,CCA7,3/6/2017,65,8516,11116,6948,1390,1,17468,8.734,8337,1917.51
LSCFS_2016_1,G6,CCA8,4/11/2017,101,13469,20446,10521,794,1,0,0,10521,2419.83
LSCFS_2016_1,G7,CCA1,6/15/2016,167,11053,19056,8734,1588,1,5558,2.779,4764,1095.72
LSCFS_2016_1,G7,CCA2,7/7/2016,189,12020,20049,5558,3375,1,26202,13.101,14689,3378.47
LSCFS_2016_1,G7,CCA3,7/28/2016,210,19207,19652,6948,3772,1,19056,9.528,32554,7487.42
LSCFS_2016_1,G7,CCA4,8/24/2016,237,12382,16873,16277,2779,1,18659,9.3295,8734,2008.82
LSCFS_2016_1,H1,CCA1,6/16/2016,168,20778,17468,7742,2382,1,7146,3.573,794,182.62
LSCFS_2016_1,H1,CCA2,7/7/2016,189,20476,18461,6551,6352,1,13697,6.8485,9528,2191.44
LSCFS_2016_1,H1,CCA3,7/28/2016,210,11597,0,0,199,1,19255,9.6275,12903,2967.69
LSCFS_2016_1,H1,CCA4,8/24/2016,237,4651,16079,2978,2382,1,26004,13.002,4963,1141.49
LSCFS_2016_1,H1,CCA5,9/26/2016,270,10026,11315,8536,2978,1,26202,13.101,5558,1278.34
LSCFS_2016_1,H1,CCA6,10/18/2016,292,9966,5558,3573,397,1,42876,21.438,4169,958.87
LSCFS_2016_1,H1,CCA7,3/6/2017,65,17093,27393,12109,6948,1,16674,8.337,12506,2876.38
LSCFS_2016_1,H1,CCA8,4/11/2017,101,6161,0,4963,1787,1,8536,4.268,11712,2693.76
LSCFS_2016_1,H2,CCA1,6/17/2016,169,18180,18262,7742,2184,1,11910,5.955,3772,867.56
LSCFS_2016_1,H2,CCA2,7/7/2016,189,19570,16079,9727,4764,1,27393,13.6965,16079,3698.17
LSCFS_2016_1,H2,CCA3,7/28/2016,210,20838,18262,8139,4169,1,34936,17.468,16674,3835.02
LSCFS_2016_1,H2,CCA4,8/24/2016,237,19328,19652,9528,4367,1,40097,20.0485,10322,2374.06
LSCFS_2016_1,H2,CCA5,9/26/2016,270,14798,7146,7742,12704,1,38311,19.1555,13300,3059
LSCFS_2016_1,H2,CCA6,10/18/2016,292,12080,7543,3176,1390,1,61138,30.569,11315,2602.45
LSCFS_2016_1,H2,CCA7,3/6/2017,65,15160,26599,14292,4566,1,32951,16.4755,25210,5798.3
LSCFS_2016_1,H2,CCA8,4/11/2017,101,6584,8536,6154,2581,1,10918,5.459,10719,2465.37
LSCFS_2016_1,I5,CCA1,6/15/2016,167,14556,17270,2184,6749,1,10124,5.062,3772,867.56
LSCFS_2016_1,I5,CCA2,7/6/2016,188,13348,19056,10124,993,1,24813,12.4065,17667,4063.41
LSCFS_2016_1,I5,CCA3,7/26/2016,208,16972,18461,10124,2184,1,32157,16.0785,22629,5204.67
LSCFS_2016_1,I5,CCA4,8/26/2016,239,13469,11910,18262,3573,1,45258,22.629,5360,1232.8
LSCFS_2016_1,I5,CCA5,9/28/2016,272,7248,7345,8139,2779,1,39700,19.85,10322,2374.06
LSCFS_2016_1,I5,CCA6,10/18/2016,292,8456,12903,3176,0,0,40097,20.0485,5558,1278.34
LSCFS_2016_1,I5,CCA7,3/8/2017,67,20234,22828,15483,3772,1,16476,8.238,22629,5204.67
LSCFS_2016_1,I5,CCA8,4/11/2017,101,30442,7940,0,0,0,0,0,15285,3515.55
LSCFS_2016_1,I7,CCA1,6/17/2016,169,18060,19255,3176,4566,1,14094,7.047,7543,1734.89
LSCFS_2016_1,I7,CCA2,7/6/2016,188,12805,19056,19652,1985,1,22034,11.017,6352,1460.96
LSCFS_2016_1,I7,CCA3,7/26/2016,208,19872,17468,11513,1787,1,25011,12.5055,13895,3195.85
LSCFS_2016_1,I7,CCA4,8/26/2016,239,15040,15483,11712,1985,1,35929,17.9645,3970,913.1
LSCFS_2016_1,I7,CCA5,9/28/2016,272,13469,11910,14292,2978,1,35532,17.766,5757,1324.11
LSCFS_2016_1,I7,CCA6,10/18/2016,292,12322,11712,5161,1787,1,47442,23.721,4367,1004.41
LSCFS_2016_1,I7,CCA7,3/8/2017,67,25006,23423,13498,1787,1,40097,20.0485,12704,2921.92
LSCFS_2016_1,I7,CCA8,4/11/2017,101,30744,17270,13697,0,0,7146,3.573,23225,5341.75
LSCFS_2016_1,J5,CCA1,6/17/2016,169,11234,18262,3772,993,1,6948,3.474,794,182.62
LSCFS_2016_1,J5,CCA2,7/6/2016,188,12020,10322,6154,5360,1,23225,11.6125,7146,1643.58
LSCFS_2016_1,J5,CCA3,7/26/2016,208,12020,13498,5161,2978,1,30172,15.086,10124,2328.52
LSCFS_2016_1,J5,CCA4,8/26/2016,239,8758,8933,5955,2184,1,45655,22.8275,10322,2374.06
LSCFS_2016_1,J5,CCA5,9/28/2016,272,4047,5558,4764,2978,1,45258,22.629,6352,1460.96
LSCFS_2016_1,J5,CCA6,10/18/2016,292,4832,4367,3573,1390,1,42479,21.2395,5161,1187.03
LSCFS_2016_1,J5,CCA7,3/8/2017,67,5738,9727,5161,1390,1,31363,15.6815,5955,1369.65
LSCFS_2016_1,J5,CCA8,4/11/2017,101,9966,18659,8536,2581,1,8734,4.367,10322,2374.06
LSCFS_2016_1,J8,CCA1,6/15/2016,167,7973,15086,4566,4764,1,18262,9.131,4764,1095.72
LSCFS_2016_1,J8,CCA2,7/6/2016,188,14013,17865,7742,8139,1,19255,9.6275,14094,3241.62
LSCFS_2016_1,J8,CCA3,7/26/2016,208,20596,19056,11116,7345,1,20049,10.0245,19652,4519.96
LSCFS_2016_1,J8,CCA4,8/26/2016,239,18603,18659,9925,5558,1,24217,12.1085,15483,3561.09
LSCFS_2016_1,J8,CCA5,9/28/2016,272,7731,14094,14888,8337,1,12109,6.0545,13498,3104.54
LSCFS_2016_1,J8,CCA6,10/18/2016,292,10510,8337,2184,1390,1,19255,9.6275,7940,1826.2
LSCFS_2016_1,J8,CCA7,3/8/2017,67,20778,29775,14689,5161,1,27989,13.9945,24217,5569.91
LSCFS_2016_1,J8,CCA8,4/11/2017,101,19992,31959,0,0,0,2184,1.092,13101,3013.23
LSCFS_2016_1,K1,CCA1,6/15/2016,167,15160,14491,3573,3375,1,12903,6.4515,2978,684.94
LSCFS_2016_1,K1,CCA2,7/6/2016,188,17516,13300,6352,5360,1,28584,14.292,11116,2556.68
LSCFS_2016_1,K1,CCA3,7/27/2016,209,17637,16079,2184,2978,1,24416,12.208,9330,2145.9
LSCFS_2016_1,K1,CCA4,8/24/2016,237,12261,15086,6551,5360,1,44464,22.232,5955,1369.65
LSCFS_2016_1,K1,CCA5,9/26/2016,270,11536,14292,6749,9727,1,38906,19.453,9330,2145.9
LSCFS_2016_1,K1,CCA6,10/18/2016,292,13046,9528,4764,1787,1,39899,19.9495,7345,1689.35
LSCFS_2016_1,K8,CCA1,6/17/2016,169,23133,21835,1985,1191,1,6749,3.3745,4169,958.87
LSCFS_2016_1,K8,CCA2,7/6/2016,188,23133,20644,8337,6352,1,27790,13.895,11910,2739.3
LSCFS_2016_1,K8,CCA3,7/27/2016,209,26938,17865,5360,5757,1,32356,16.178,24217,5569.91
LSCFS_2016_1,K8,CCA4,8/24/2016,237,16127,18659,8536,5360,1,50419,25.2095,3573,821.79
LSCFS_2016_1,K8,CCA5,9/26/2016,270,10147,5757,3375,6749,1,34936,17.468,8139,1871.97
LSCFS_2016_1,K8,CCA6,10/18/2016,292,9362,10322,2581,1390,1,34936,17.468,2779,639.17
LSCFS_2016_1,K8,CCA7,3/6/2017,65,11476,23026,8933,4764,1,20446,10.223,5955,1369.65
LSCFS_2016_1,K8,CCA8,4/11/2017,101,26516,29775,10521,6551,1,1985,0.9925,17667,4063.41
LSCFS_2016_1,L1,CCA1,6/15/2016,167,8577,11116,2184,2978,1,3772,1.886,794,182.62
LSCFS_2016_1,L1,CCA2,7/12/2016,194,13469,17865,9131,2382,1,21835,10.9175,4566,1050.18
LSCFS_2016_1,L1,CCA3,7/27/2016,209,20113,10918,8139,2184,1,28386,14.193,15682,3606.86
LSCFS_2016_1,L1,CCA4,8/24/2016,237,16731,12109,8734,1191,1,52603,26.3015,10322,2374.06
LSCFS_2016_1,L1,CCA5,9/26/2016,270,12684,4367,4963,993,1,48037,24.0185,9925,2282.75
LSCFS_2016_1,L1,CCA6,10/18/2016,292,10691,9727,4963,2978,1,46449,23.2245,7543,1734.89
LSCFS_2016_1,L1,CCA7,3/6/2017,65,6825,0,0,0,0,45457,22.7285,9528,2191.44
LSCFS_2016_1,L1,CCA8,4/11/2017,101,1450,3176,1191,0,0,31959,15.9795,7146,1643.58
LSCFS_2016_1,L5,CCA1,6/15/2016,167,11234,15682,3375,1390,1,7742,3.871,1985,456.55
LSCFS_2016_1,L5,CCA2,7/6/2016,188,9000,3772,11712,2184,1,25408,12.704,4963,1141.49
LSCFS_2016_1,L5,CCA3,7/27/2016,209,14858,19453,11116,1985,1,14292,7.146,4963,1141.49
LSCFS_2016_1,L5,CCA4,8/24/2016,237,19932,20049,14292,2184,1,23026,11.513,2184,502.32
LSCFS_2016_1,L5,CCA5,9/26/2016,270,8335,0,0,0,0,16277,8.1385,1985,456.55
LSCFS_2016_1,L5,CCA6,10/18/2016,292,3805,5161,3375,0,0,8536,4.268,199,45.77
LSCFS_2016_2,A3,CCA1,6/8/2016,160,15317,15308,5504,3956,1,37152,18.576,11524,2650.52
LSCFS_2016_2,A3,CCA2,6/28/2016,180,7043,13244,5676,4128,1,51084,25.542,5676,1305.48
LSCFS_2016_2,A3,CCA3,7/25/2016,207,5814,12212,5332,2752,1,69488,34.744,19092,4391.16
LSCFS_2016_2,A3,CCA4,8/15/2016,228,5758,10320,5676,3612,1,79636,39.818,12728,2927.44
LSCFS_2016_2,A3,CCA5,9/14/2016,258,2627,11352,5160,3268,1,54696,27.348,9976,2294.48
LSCFS_2016_2,A3,CCA6,10/4/2016,278,3298,13244,4300,516,1,61404,30.702,4988,1147.24
LSCFS_2016_2,A3,CCA7,10/28/2016,302,8385,1032,0,516,1,50052,25.026,860,197.8
LSCFS_2016_2,A3,CCA8,3/7/2017,66,11907,13588,7396,4128,1,28552,14.276,17200,3956
LSCFS_2016_2,A3,CCA9,4/5/2017,95,22695,17200,6020,6708,1,20124,10.062,26316,6052.68
LSCFS_2016_2,A7,CCA1,6/8/2016,160,13975,18748,6364,7912,1,33712,16.856,8428,1938.44
LSCFS_2016_2,A7,CCA2,6/28/2016,180,10789,15308,8428,3612,1,53320,26.66,6020,1384.6
LSCFS_2016_2,A7,CCA3,7/25/2016,207,7882,18920,9804,7912,1,74820,37.41,22188,5103.24
LSCFS_2016_2,A7,CCA4,8/15/2016,228,7099,17716,9804,4644,1,82560,41.28,12212,2808.76
LSCFS_2016_2,A7,CCA5,9/14/2016,258,4025,12212,11868,3784,1,73272,36.636,18748,4312.04
LSCFS_2016_2,A7,CCA6,10/4/2016,278,4472,14792,5504,1032,1,86860,43.43,8600,1978
LSCFS_2016_2,A7,CCA7,10/28/2016,302,13248,2580,516,344,1,89612,44.806,5848,1345.04
LSCFS_2016_2,A7,CCA8,3/7/2017,66,28956,19952,12040,6364,1,62608,31.304,19608,4509.84
LSCFS_2016_2,A7,CCA9,4/5/2017,95,33540,19436,17200,5332,1,41796,20.898,37840,8703.2
LSCFS_2016_2,B1,CCA1,6/8/2016,160,13751,19436,7052,4644,1,29240,14.62,6192,1424.16
LSCFS_2016_2,B1,CCA2,6/28/2016,180,20795,18920,5676,6536,1,56932,28.466,11008,2531.84
LSCFS_2016_2,B1,CCA3,7/25/2016,207,32143,18920,6880,5676,1,63640,31.82,16168,3718.64
LSCFS_2016_2,B1,CCA4,8/15/2016,228,31136,21844,10492,6708,1,80496,40.248,7224,1661.52
LSCFS_2016_2,B1,CCA5,9/14/2016,258,19062,20124,5848,6708,1,86344,43.172,3268,751.64
LSCFS_2016_2,B1,CCA6,10/4/2016,278,23310,9116,4644,1376,1,94944,47.472,9116,2096.68
LSCFS_2016_2,B1,CCA7,10/28/2016,302,15820,6536,3268,3096,1,78432,39.216,5160,1186.8
LSCFS_2016_2,B1,CCA8,3/7/2017,66,24931,22532,12212,7396,1,58824,29.412,18060,4153.8
LSCFS_2016_2,B1,CCA9,4/5/2017,95,44832,28552,16684,5504,1,51944,25.972,21844,5024.12
LSCFS_2016_2,B7,CCA1,6/8/2016,160,13304,18060,9460,4816,1,31304,15.652,9288,2136.24
LSCFS_2016_2,B7,CCA2,6/28/2016,180,24205,14620,4988,6192,1,56072,28.036,9632,2215.36
LSCFS_2016_2,B7,CCA3,7/25/2016,207,30186,15136,9116,2064,1,60888,30.444,14104,3243.92
LSCFS_2016_2,B7,CCA4,8/15/2016,228,31360,16856,6536,3612,1,82560,41.28,7396,1701.08
LSCFS_2016_2,B7,CCA5,9/14/2016,258,17217,7224,10664,2064,1,78604,39.302,8600,1978
LSCFS_2016_2,B7,CCA6,10/4/2016,278,20907,10320,1892,1720,1,81872,40.936,5676,1305.48
LSCFS_2016_2,B7,CCA7,10/28/2016,302,17776,516,172,172,1,69660,34.83,2924,672.52
LSCFS_2016_2,B7,CCA8,3/7/2017,66,30410,25284,11352,6708,1,43516,21.758,19264,4430.72
LSCFS_2016_2,B7,CCA9,4/5/2017,95,59645,30272,17028,7568,1,31304,15.652,23048,5301.04
LSCFS_2016_2,C4,CCA1,6/8/2016,160,13248,14448,7224,6192,1,39904,19.952,8600,1978
LSCFS_2016_2,C4,CCA2,6/28/2016,180,7882,9460,4128,3784,1,66048,33.024,6192,1424.16
LSCFS_2016_2,C4,CCA3,7/25/2016,207,5031,8944,5160,4128,1,74304,37.152,17372,3995.56
LSCFS_2016_2,C4,CCA4,8/15/2016,228,4975,9804,5848,3096,1,95632,47.816,13932,3204.36
LSCFS_2016_2,C4,CCA5,9/14/2016,258,2012,3956,2064,6708,1,67252,33.626,14964,3441.72
LSCFS_2016_2,C4,CCA6,10/4/2016,278,3354,11524,4300,3784,1,79120,39.56,7396,1701.08
LSCFS_2016_2,C4,CCA7,10/28/2016,302,5031,1204,2236,2064,1,81528,40.764,5332,1226.36
LSCFS_2016_2,C4,CCA8,3/7/2017,66,14087,13760,6020,3784,1,62952,31.476,20812,4786.76
LSCFS_2016_2,C4,CCA9,4/5/2017,95,22695,12556,5848,4128,1,33712,16.856,25972,5973.56
LSCFS_2016_2,C8,CCA1,6/8/2016,160,12689,16168,6192,4300,1,21328,10.664,8600,1978
LSCFS_2016_2,C8,CCA2,6/28/2016,180,6507,12212,6536,2752,1,45924,22.962,6020,1384.6
LSCFS_2016_2,C8,CCA3,7/25/2016,207,6484,13932,7568,5504,1,43688,21.844,17028,3916.44
LSCFS_2016_2,C8,CCA4,8/15/2016,228,5981,11696,7740,5332,1,71896,35.948,11352,2610.96
LSCFS_2016_2,C8,CCA5,9/14/2016,258,3689,4644,4816,3956,1,51256,25.628,4988,1147.24
LSCFS_2016_2,C8,CCA6,10/4/2016,278,4081,11180,5848,3784,1,52288,26.144,4128,949.44
LSCFS_2016_2,C8,CCA7,10/28/2016,302,8776,1204,2580,2064,1,54008,27.004,3440,791.2
LSCFS_2016_2,C8,CCA8,3/7/2017,66,2292,1720,172,516,1,17028,8.514,172,39.56
LSCFS_2016_2,D1,CCA1,6/8/2016,160,12354,21500,10148,4300,1,29756,14.878,9976,2294.48
LSCFS_2016_2,D1,CCA2,6/28/2016,180,20683,20640,7396,5848,1,54008,27.004,12900,2967
LSCFS_2016_2,D1,CCA3,7/25/2016,207,34043,22704,11868,6536,1,53664,26.832,20812,4786.76
LSCFS_2016_2,D1,CCA4,8/15/2016,228,32925,22360,14448,4816,1,67080,33.54,21328,4905.44
LSCFS_2016_2,D1,CCA5,9/14/2016,258,21354,9804,10836,4472,1,100104,50.052,19952,4588.96
LSCFS_2016_2,D1,CCA6,10/4/2016,278,22416,14448,6536,3956,1,87548,43.774,16684,3837.32
LSCFS_2016_2,D1,CCA7,10/28/2016,302,21801,3612,4988,4128,1,89784,44.892,11352,2610.96
LSCFS_2016_2,D1,CCA8,3/7/2017,66,24708,22016,10836,7740,1,74304,37.152,22532,5182.36
LSCFS_2016_2,D1,CCA9,4/5/2017,95,35664,24940,17028,12728,1,38700,19.35,36808,8465.84
LSCFS_2016_2,D5,CCA1,6/8/2016,160,12019,15824,5332,7396,1,30100,15.05,7224,1661.52
LSCFS_2016_2,D5,CCA2,6/28/2016,180,18391,13588,4988,4988,1,51772,25.886,5160,1186.8
LSCFS_2016_2,D5,CCA3,7/25/2016,207,28341,17372,8256,6364,1,56932,28.466,11696,2690.08
LSCFS_2016_2,D5,CCA4,8/15/2016,228,29907,18232,8084,7224,1,66564,33.282,10320,2373.6
LSCFS_2016_2,D5,CCA5,9/14/2016,258,19565,9632,7396,2924,1,78604,39.302,7568,1740.64
LSCFS_2016_2,D5,CCA6,10/4/2016,278,20739,9116,3440,4472,1,79292,39.646,5332,1226.36
LSCFS_2016_2,D5,CCA7,10/28/2016,302,15764,0,0,2236,1,68972,34.486,1548,356.04
LSCFS_2016_2,D5,CCA8,3/7/2017,66,22975,20468,8772,9116,1,29584,14.792,12556,2887.88
LSCFS_2016_2,D5,CCA9,4/5/2017,95,17720,0,0,0,0,14448,7.224,12040,2769.2
LSCFS_2016_2,E3,CCA1,6/8/2016,160,11795,16512,7224,4988,1,20468,10.234,9116,2096.68
LSCFS_2016_2,E3,CCA2,6/28/2016,180,7323,12384,5504,5676,1,26488,13.244,11352,2610.96
LSCFS_2016_2,E3,CCA3,7/25/2016,207,6373,19952,8944,3956,1,58824,29.412,16684,3837.32
LSCFS_2016_2,E3,CCA4,8/15/2016,228,6317,20984,7912,4472,1,54696,27.348,18748,4312.04
LSCFS_2016_2,E3,CCA5,9/14/2016,258,5534,11180,11352,4128,1,92708,46.354,11696,2690.08
LSCFS_2016_2,E3,CCA6,10/4/2016,278,6037,17372,7740,4816,1,92364,46.182,19608,4509.84
LSCFS_2016_2,E3,CCA7,10/28/2016,302,12578,5676,4472,516,1,98556,49.278,16168,3718.64
LSCFS_2016_2,E3,CCA8,3/7/2017,66,35888,20468,9804,12040,1,56072,28.036,46440,10681.2
LSCFS_2016_2,E3,CCA9,4/5/2017,95,43490,19952,16684,6708,1,32680,16.34,53320,12263.6
LSCFS_2016_2,E8,CCA1,6/8/2016,160,11739,17200,7568,7052,1,37668,18.834,7052,1621.96
LSCFS_2016_2,E8,CCA2,6/28/2016,180,9168,15652,7224,4816,1,37152,18.576,9632,2215.36
LSCFS_2016_2,E8,CCA3,7/25/2016,207,10006,18404,10320,8772,1,55728,27.864,11180,2571.4
LSCFS_2016_2,E8,CCA4,8/15/2016,228,6820,16168,9460,6536,1,71208,35.604,6536,1503.28
LSCFS_2016_2,E8,CCA5,9/14/2016,258,3298,13588,6708,4472,1,77056,38.528,4472,1028.56
LSCFS_2016_2,E8,CCA6,10/4/2016,278,4752,14448,8944,3956,1,76540,38.27,10320,2373.6
LSCFS_2016_2,E8,CCA7,10/28/2016,302,5255,4472,2064,1032,1,79808,39.904,4644,1068.12
LSCFS_2016_2,F2,CCA1,6/8/2016,160,11515,12384,5676,6020,1,23220,11.61,7912,1819.76
LSCFS_2016_2,F2,CCA2,6/28/2016,180,17944,16512,7568,4988,1,44204,22.102,8428,1938.44
LSCFS_2016_2,F2,CCA3,7/25/2016,207,22416,18060,9632,2408,1,79636,39.818,9460,2175.8
LSCFS_2016_2,F2,CCA4,8/15/2016,228,28956,16512,5504,3440,1,120056,60.028,11008,2531.84
LSCFS_2016_2,F2,CCA5,9/14/2016,258,20348,16684,6880,1720,1,111628,55.814,8428,1938.44
LSCFS_2016_2,F2,CCA6,10/4/2016,278,22136,14276,7224,2580,1,111972,55.986,6536,1503.28
LSCFS_2016_2,F2,CCA7,10/28/2016,302,21410,3956,4472,2752,1,104060,52.03,4472,1028.56
LSCFS_2016_2,F2,CCA8,3/7/2017,66,33093,26488,13760,8256,1,62092,31.046,24080,5538.4
LSCFS_2016_2,F2,CCA9,4/5/2017,95,52602,27864,8256,344,1,41968,20.984,33540,7714.2
LSCFS_2016_2,F6,CCA1,6/8/2016,160,11404,14276,4472,5504,1,34228,17.114,8600,1978
LSCFS_2016_2,F6,CCA2,6/28/2016,180,20012,16856,6536,5504,1,47644,23.822,14620,3362.6
LSCFS_2016_2,F6,CCA3,7/25/2016,207,22416,16168,8600,4300,1,56072,28.036,10836,2492.28
LSCFS_2016_2,F6,CCA4,8/15/2016,228,28230,17372,7396,6020,1,82388,41.194,9288,2136.24
LSCFS_2016_2,F6,CCA5,9/14/2016,258,16546,12728,8944,9460,1,78432,39.216,8772,2017.56
LSCFS_2016_2,F6,CCA6,10/4/2016,278,20404,11696,3440,860,1,88752,44.376,11180,2571.4
LSCFS_2016_2,F6,CCA7,10/28/2016,302,17664,2924,2408,4300,1,67768,33.884,3268,751.64
LSCFS_2016_2,F6,CCA8,3/7/2017,66,12913,1032,172,688,1,50396,25.198,12900,2967
LSCFS_2016_2,F6,CCA9,4/5/2017,95,13360,4472,7224,3612,1,30788,15.394,15480,3560.4
LSCFS_2016_2,G4,CCA1,6/8/2016,160,11236,17888,8600,6880,1,29584,14.792,11524,2650.52
LSCFS_2016_2,G4,CCA2,6/28/2016,180,8161,16512,9632,5676,1,49192,24.596,10836,2492.28
LSCFS_2016_2,G4,CCA3,7/25/2016,207,8441,18404,12728,5848,1,62780,31.39,11008,2531.84
LSCFS_2016_2,G4,CCA4,8/15/2016,228,6987,15308,14104,3096,1,81356,40.678,4816,1107.68
LSCFS_2016_2,G4,CCA5,9/14/2016,258,3186,7912,6020,3956,1,64672,32.336,4472,1028.56
LSCFS_2016_2,G4,CCA6,10/4/2016,278,3019,12384,5848,1892,1,93912,46.956,7052,1621.96
LSCFS_2016_2,G4,CCA7,10/28/2016,302,10565,2752,1720,1032,1,101996,50.998,3612,830.76
LSCFS_2016_2,G4,CCA8,3/7/2017,66,24876,18576,11180,7740,1,61060,30.53,11008,2531.84
LSCFS_2016_2,G4,CCA9,4/5/2017,95,27503,17888,13932,7396,1,38012,19.006,21500,4945
LSCFS_2016_2,G5,CCA1,6/8/2016,160,10956,17200,10664,4816,1,17716,8.858,7912,1819.76
LSCFS_2016_2,G5,CCA2,6/28/2016,180,8720,17544,11868,4644,1,19436,9.718,11008,2531.84
LSCFS_2016_2,G5,CCA3,7/25/2016,207,8161,20124,10836,6192,1,29584,14.792,18920,4351.6
LSCFS_2016_2,G5,CCA4,8/15/2016,228,5366,19092,14620,4816,1,60372,30.186,10836,2492.28
LSCFS_2016_2,G5,CCA5,9/14/2016,258,3075,12728,10492,3440,1,71380,35.69,5504,1265.92
LSCFS_2016_2,G5,CCA6,10/4/2016,278,6540,19436,10836,6364,1,65016,32.508,10492,2413.16
LSCFS_2016_2,G5,CCA7,10/28/2016,302,13192,1720,4644,2064,1,83248,41.624,8428,1938.44
LSCFS_2016_2,G5,CCA8,3/7/2017,66,34826,22876,13072,9288,1,35088,17.544,19608,4509.84
LSCFS_2016_2,G5,CCA9,4/5/2017,95,37285,21844,11008,8084,1,24424,12.212,23392,5380.16
LSCFS_2016_2,H2,CCA1,6/8/2016,160,10397,20124,8944,6020,1,17888,8.944,4988,1147.24
LSCFS_2016_2,H2,CCA2,6/28/2016,180,19733,15824,7912,7568,1,51084,25.542,5848,1345.04
LSCFS_2016_2,H2,CCA3,7/25/2016,207,27838,20468,8256,6880,1,54008,27.004,19952,4588.96
LSCFS_2016_2,H2,CCA4,8/15/2016,228,26832,18920,11524,3612,1,76196,38.098,8600,1978
LSCFS_2016_2,H2,CCA5,9/14/2016,258,11348,8256,6708,3956,1,54868,27.434,7912,1819.76
LSCFS_2016_2,H2,CCA6,10/4/2016,278,13528,5504,3440,3784,1,74476,37.238,3268,751.64
LSCFS_2016_2,H2,CCA7,10/28/2016,302,9168,0,0,1376,1,58480,29.24,1204,276.92
LSCFS_2016_2,H2,CCA8,3/7/2017,66,13360,13760,5332,4816,1,36808,18.404,3096,712.08
LSCFS_2016_2,H2,CCA9,4/5/2017,95,21074,22532,10320,8944,1,13244,6.622,12212,2808.76
LSCFS_2016_2,H7,CCA1,6/8/2016,160,10006,15824,6192,6020,1,20124,10.062,6020,1384.6
LSCFS_2016_2,H7,CCA2,6/28/2016,180,15820,13588,6708,2924,1,42312,21.156,6192,1424.16
LSCFS_2016_2,H7,CCA3,7/25/2016,207,23758,17888,7568,5160,1,54524,27.262,10492,2413.16
LSCFS_2016_2,H7,CCA4,8/15/2016,228,26049,16168,7052,2752,1,86860,43.43,3268,751.64
LSCFS_2016_2,H7,CCA5,9/14/2016,258,12857,9116,4988,3612,1,79292,39.646,4300,989
LSCFS_2016_2,H7,CCA6,10/4/2016,278,14590,5504,3956,860,1,80152,40.076,7912,1819.76
